,edit_count,sentiment,neg_sentiment
2016-07-28,3.8,-0.38270769254617754,0.45787979913551996
2016-07-29,3.3333333333333335,-0.36806435012571875,0.45162979913552
2016-07-30,3.2666666666666666,-0.3347603085016495,0.41829646580218666
2016-07-31,3.2666666666666666,-0.3347603085016495,0.41829646580218666
2016-08-01,3.1666666666666665,-0.3448399989845309,0.4071853546910756
2016-08-02,2.6666666666666665,-0.32991842942522165,0.3827409102466311
2016-08-03,2.6333333333333333,-0.2965987078059335,0.34940757691329777
2016-08-04,2.566666666666667,-0.26327686823493435,0.31607424357996444
2016-08-05,2.4,-0.23010151899939968,0.2827409102466311
2016-08-06,2.3333333333333335,-0.1969567171443124,0.24940757691329776
2016-08-07,2.5,-0.15499440713477988,0.22718535469107554
2016-08-08,2.033333333333333,-0.09820480098743763,0.19829646580218663
2016-08-09,1.2666666666666666,-0.07591201561933372,0.17076023391812864
2016-08-10,1.2,-0.07484329341099276,0.17076023391812864
2016-08-11,1.1666666666666667,-0.0416017055337192,0.15409356725146198
2016-08-12,0.5333333333333333,-0.021785616543557904,0.1277777777777778
2016-08-13,0.5333333333333333,-0.021785616543557904,0.1277777777777778
2016-08-14,0.5333333333333333,-0.021785616543557904,0.1277777777777778
2016-08-15,0.9333333333333333,-0.049090633789698274,0.15833333333333335
2016-08-16,0.9333333333333333,-0.049090633789698274,0.15833333333333335
2016-08-17,0.9333333333333333,-0.049090633789698274,0.15833333333333335
2016-08-18,0.9333333333333333,-0.049090633789698274,0.15833333333333335
2016-08-19,0.9333333333333333,-0.049090633789698274,0.15833333333333335
2016-08-20,0.9333333333333333,-0.049090633789698274,0.15833333333333335
2016-08-21,0.8666666666666667,-0.049186243613560984,0.1416666666666667
2016-08-22,0.8666666666666667,-0.049186243613560984,0.1416666666666667
2016-08-23,0.8666666666666667,-0.049186243613560984,0.1416666666666667
2016-08-24,0.8666666666666667,-0.049186243613560984,0.1416666666666667
2016-08-25,0.8666666666666667,-0.049186243613560984,0.1416666666666667
2016-08-26,0.8333333333333334,-0.01609657208124796,0.10833333333333335
2016-08-27,0.9,0.01663625637690227,0.10833333333333335
2016-08-28,0.8333333333333334,0.015449392795562752,0.09166666666666669
2016-08-29,0.8333333333333334,0.015449392795562752,0.09166666666666669
2016-08-30,0.8333333333333334,0.015449392795562752,0.09166666666666669
2016-08-31,0.8333333333333334,0.015449392795562752,0.09166666666666669
2016-09-01,0.9666666666666667,-0.017561483879884078,0.12500000000000003
2016-09-02,1.1,-0.05086017002662022,0.15833333333333333
2016-09-03,1.7333333333333334,-0.06983056280173752,0.18464912280701756
2016-09-04,1.8333333333333333,-0.08478625032462571,0.2068713450292398
2016-09-05,1.9,-0.08223539603906764,0.22353801169590645
2016-09-06,1.8,-0.12441880881612064,0.24576023391812868
2016-09-07,2.1,-0.16519459664647343,0.2657602339181287
2016-09-08,2.1,-0.16519459664647343,0.2657602339181287
2016-09-09,2.033333333333333,-0.1330590345444735,0.23242690058479534
2016-09-10,1.9666666666666666,-0.13298541088724694,0.21576023391812868
2016-09-11,1.9666666666666666,-0.13298541088724694,0.21576023391812868
2016-09-12,2.066666666666667,-0.16505973252810927,0.249093567251462
2016-09-13,2.1,-0.1982514650936712,0.28242690058479536
2016-09-14,1.7666666666666666,-0.2039022463542676,0.2852046783625731
2016-09-15,1.9333333333333333,-0.22112596293116174,0.3118713450292398
2016-09-16,2.1333333333333333,-0.24331637581015192,0.33964912280701753
2016-09-17,2.1333333333333333,-0.24331637581015192,0.33964912280701753
2016-09-18,2.533333333333333,-0.24277453829670512,0.3563157894736842
2016-09-19,3.1,-0.25286793625063614,0.3778844169246646
2016-09-20,3.2666666666666666,-0.26165209090418534,0.39788441692466464
2016-09-21,3.2666666666666666,-0.26165209090418534,0.39788441692466464
2016-09-22,3.2666666666666666,-0.26165209090418534,0.39788441692466464
2016-09-23,3.466666666666667,-0.2631313752039298,0.4145510835913313
2016-09-24,3.5,-0.29645822951237605,0.44788441692466463
2016-09-25,3.6,-0.30751479707532703,0.47010663914688683
2016-09-26,3.533333333333333,-0.34024762553347726,0.47010663914688683
2016-09-27,3.533333333333333,-0.34024762553347726,0.47010663914688683
2016-09-28,3.533333333333333,-0.34024762553347726,0.47010663914688683
2016-09-29,3.533333333333333,-0.34024762553347726,0.47010663914688683
2016-09-30,3.566666666666667,-0.3734694226818639,0.5034399724802202
2016-10-01,3.9,-0.3652249847801173,0.4986780677183154
2016-10-02,3.8666666666666667,-0.36521827958871694,0.4986780677183154
2016-10-03,3.4,-0.3794808049966084,0.5056956115779646
2016-10-04,3.433333333333333,-0.36690768251510336,0.500140056022409
2016-10-05,4.1,-0.39652428829905717,0.5137764196587725
2016-10-06,4.133333333333334,-0.38202072949115434,0.5054430863254392
2016-10-07,4.5,-0.39064347828616414,0.5108399117222647
2016-10-08,4.666666666666667,-0.3973142179368904,0.5308399117222646
2016-10-09,4.933333333333334,-0.4296362243611585,0.564173245055598
2016-10-10,5.233333333333333,-0.4407909762271106,0.5863954672778202
2016-10-11,6.033333333333333,-0.45039327307620247,0.6072288006111536
2016-10-12,6.233333333333333,-0.44298777323818583,0.6035250969074499
2016-10-13,6.433333333333334,-0.41606043576200047,0.5892393826217356
2016-10-14,6.4,-0.41635522742071984,0.5892393826217356
2016-10-15,6.433333333333334,-0.41148816299768853,0.5847949381772911
2016-10-16,6.266666666666667,-0.422617336634125,0.5903504937328468
2016-10-17,6.433333333333334,-0.4290715417497612,0.6103504937328467
2016-10-18,6.233333333333333,-0.4324024130470147,0.6103504937328467
2016-10-19,5.666666666666667,-0.42230901509308366,0.5887818662818662
2016-10-20,5.6,-0.425929707584615,0.5910040885040886
2016-10-21,5.9,-0.43609351545357256,0.6132263107263108
2016-10-22,5.966666666666667,-0.46939936309837843,0.6465596440596442
2016-10-23,5.866666666666666,-0.49798684381561364,0.6632263107263108
2016-10-24,5.9,-0.497869579624304,0.6632263107263108
2016-10-25,5.9,-0.48124636540595245,0.6521151996151996
2016-10-26,6.033333333333333,-0.4649219366886571,0.6604485329485329
2016-10-27,6.2,-0.47150498995963286,0.680448532948533
2016-10-28,6.2,-0.47150498995963286,0.680448532948533
2016-10-29,6.233333333333333,-0.5048287527738368,0.7137818662818664
2016-10-30,6.466666666666667,-0.475287236966526,0.6971151996151996
2016-10-31,6.0,-0.4505207981928258,0.668543771043771
2016-11-01,5.9,-0.41722881723749,0.6352104377104377
2016-11-02,5.766666666666667,-0.41731879362769286,0.6352104377104377
2016-11-03,5.666666666666667,-0.4482407669157521,0.6518771043771044
2016-11-04,4.933333333333334,-0.4211750154173563,0.6215740740740741
2016-11-05,4.833333333333333,-0.37753608171902003,0.596574074074074
2016-11-06,4.166666666666667,-0.38197027673797,0.604510582010582
2016-11-07,4.466666666666667,-0.3841650710692482,0.6059391534391535
2016-11-08,4.6,-0.3488030709681057,0.5864947089947089
2016-11-09,4.533333333333333,-0.3520030575533392,0.5880820105820105
2016-11-10,3.966666666666667,-0.364701733813084,0.5958201058201058
2016-11-11,3.8333333333333335,-0.3611038584652401,0.592857142857143
2016-11-12,3.7666666666666666,-0.3761130962201527,0.6004761904761905
2016-11-13,3.7333333333333334,-0.34286250605469654,0.5671428571428572
2016-11-14,3.8,-0.3472316528454659,0.5699206349206349
2016-11-15,3.7666666666666666,-0.3139120663300393,0.5365873015873016
2016-11-16,3.6,-0.3074578612144031,0.5165873015873016
2016-11-17,3.533333333333333,-0.322101240929157,0.5249206349206349
2016-11-18,3.6,-0.3554092641434972,0.5582539682539683
2016-11-19,3.533333333333333,-0.3658486977976466,0.5693650793650794
2016-11-20,3.2666666666666666,-0.3884066875539129,0.5804761904761905
2016-11-21,3.3666666666666667,-0.35936948614934133,0.5671428571428571
2016-11-22,3.3,-0.36259740482720115,0.5671428571428571
2016-11-23,3.2333333333333334,-0.3293878147100645,0.5338095238095237
2016-11-24,3.1333333333333333,-0.3349544613654651,0.5226984126984127
2016-11-25,3.2,-0.34073872987713133,0.5254761904761904
2016-11-26,3.066666666666667,-0.3021640557476452,0.5054761904761905
2016-11-27,3.066666666666667,-0.3021640557476452,0.5054761904761905
2016-11-28,3.033333333333333,-0.2688402929334413,0.47214285714285714
2016-11-29,2.7666666666666666,-0.26516001159236546,0.4554761904761905
2016-11-30,2.7666666666666666,-0.2651600115923654,0.4554761904761905
2016-12-01,2.8333333333333335,-0.2923284216154189,0.4888095238095238
2016-12-02,2.8,-0.25900552704220725,0.4554761904761905
2016-12-03,2.966666666666667,-0.2584222081729344,0.4554761904761905
2016-12-04,3.0,-0.22539900178001038,0.4554761904761905
2016-12-05,3.033333333333333,-0.28339888487543374,0.4888095238095238
2016-12-06,3.066666666666667,-0.29591358934129985,0.4888095238095238
2016-12-07,2.6333333333333333,-0.3203513757671629,0.5007142857142858
2016-12-08,2.3666666666666667,-0.35663156157921233,0.5201587301587302
2016-12-09,2.2,-0.3711537575769046,0.5296825396825396
2016-12-10,1.9666666666666666,-0.348852784468068,0.5011111111111111
2016-12-11,1.8333333333333333,-0.3609967349304093,0.5077777777777778
2016-12-12,1.6666666666666667,-0.33972310208612017,0.4811111111111111
2016-12-13,1.7,-0.3729339121116532,0.5144444444444445
2016-12-14,1.5,-0.35924462411138747,0.5061111111111111
2016-12-15,1.5333333333333334,-0.3909815841250949,0.5394444444444445
2016-12-16,1.5333333333333334,-0.3909815841250949,0.5394444444444445
2016-12-17,1.4,-0.3735491706265343,0.5144444444444445
2016-12-18,1.7666666666666666,-0.36495122858601753,0.5093162393162394
2016-12-19,1.9666666666666666,-0.37355339958699774,0.5093162393162394
2016-12-20,2.2,-0.35856059724521866,0.500982905982906
2016-12-21,2.066666666666667,-0.3875971628669126,0.5143162393162394
2016-12-22,2.066666666666667,-0.3875908924582822,0.5143162393162394
2016-12-23,2.1333333333333333,-0.3877612792892479,0.530982905982906
2016-12-24,2.1666666666666665,-0.4210674587332431,0.5643162393162393
2016-12-25,1.9666666666666666,-0.43160761893887223,0.5532051282051282
2016-12-26,1.9333333333333333,-0.46359923979738255,0.5532051282051282
2016-12-27,1.9333333333333333,-0.46359923979738255,0.5532051282051282
2016-12-28,1.9333333333333333,-0.46359923979738255,0.5532051282051282
2016-12-29,1.9333333333333333,-0.46359923979738255,0.5532051282051282
2016-12-30,2.033333333333333,-0.4968412959022545,0.5865384615384616
2016-12-31,2.066666666666667,-0.5026065700693153,0.5865384615384616
2017-01-01,2.066666666666667,-0.5026065700693153,0.5865384615384616
2017-01-02,1.9333333333333333,-0.46990810865593186,0.5698717948717948
2017-01-03,2.1333333333333333,-0.5256028258247398,0.5984432234432234
2017-01-04,2.066666666666667,-0.4925403101685865,0.5651098901098901
2017-01-05,2.0,-0.4594453536911034,0.5317765567765568
2017-01-06,2.0,-0.45928969616127246,0.5317765567765568
2017-01-07,1.8666666666666667,-0.42604950402609737,0.4984432234432235
2017-01-08,1.8666666666666667,-0.43033395841153693,0.4984432234432235
2017-01-09,2.066666666666667,-0.427876645337531,0.5151098901098902
2017-01-10,2.1666666666666665,-0.3951459874818613,0.4984432234432235
2017-01-11,3.9,-0.4059636910483514,0.5202380952380953
2017-01-12,4.1,-0.3961165825253004,0.5154761904761905
2017-01-13,4.066666666666666,-0.425494370830583,0.5321428571428571
2017-01-14,4.033333333333333,-0.39375741081687554,0.49880952380952387
2017-01-15,4.066666666666666,-0.4267793694859022,0.5321428571428571
2017-01-16,4.066666666666666,-0.4267793694859022,0.5321428571428571
2017-01-17,3.6666666666666665,-0.4350463507758392,0.5372710622710622
2017-01-18,3.5,-0.4035774131233875,0.5206043956043956
2017-01-19,3.2333333333333334,-0.3858484178399428,0.4956043956043956
2017-01-20,3.2,-0.35254320597801453,0.4622710622710623
2017-01-21,3.2,-0.352574919622678,0.4622710622710623
2017-01-22,3.1333333333333333,-0.3524045327917123,0.44560439560439563
2017-01-23,3.1,-0.31909835334771713,0.4122710622710623
2017-01-24,3.5,-0.3297377138947829,0.43449328449328456
2017-01-25,3.5,-0.3297377138947829,0.43449328449328456
2017-01-26,3.5,-0.3297377138947829,0.43449328449328456
2017-01-27,3.5,-0.3297377138947829,0.43449328449328456
2017-01-28,3.5,-0.3297377138947829,0.43449328449328456
2017-01-29,3.4,-0.29649565778991094,0.40115995115995123
2017-01-30,3.3,-0.2635619735997966,0.3678266178266179
2017-01-31,3.3,-0.2635619735997966,0.3678266178266179
2017-02-01,3.3333333333333335,-0.23044601675027454,0.3511599511599512
2017-02-02,3.1,-0.20777450597439054,0.3225885225885226
2017-02-03,3.1,-0.20777450597439054,0.3225885225885226
2017-02-04,3.1666666666666665,-0.21282521879825833,0.33925518925518927
2017-02-05,3.1333333333333333,-0.17967755592022183,0.30592185592185595
2017-02-06,3.1666666666666665,-0.21172433293018583,0.33925518925518927
2017-02-07,3.1333333333333333,-0.21174091990941607,0.33925518925518927
2017-02-08,2.933333333333333,-0.21419823298342208,0.3225885225885226
2017-02-09,2.8,-0.2137139939217486,0.30592185592185595
2017-02-10,1.1333333333333333,-0.2246248834662967,0.31746031746031744
2017-02-11,0.9,-0.20126118196381462,0.2888888888888889
2017-02-12,0.8666666666666667,-0.16884688271416556,0.2555555555555556
2017-02-13,0.8666666666666667,-0.16884688271416556,0.2555555555555556
2017-02-14,0.8666666666666667,-0.10450962715678744,0.22222222222222227
2017-02-15,0.8666666666666667,-0.10450962715678744,0.22222222222222227
2017-02-16,0.8333333333333334,-0.07153256469302707,0.18888888888888894
2017-02-17,0.7666666666666667,-0.07155505054526859,0.17222222222222225
2017-02-18,0.7666666666666667,-0.07155505054526859,0.17222222222222225
2017-02-19,0.8,-0.03936259779665205,0.17222222222222225
2017-02-20,0.7666666666666667,-0.006042470865779452,0.13888888888888892
2017-02-21,0.7666666666666667,-0.006042470865779452,0.13888888888888892
2017-02-22,0.7666666666666667,-0.006042470865779452,0.13888888888888892
2017-02-23,0.36666666666666664,0.004596889681286283,0.11666666666666668
2017-02-24,0.36666666666666664,0.004596889681286283,0.11666666666666668
2017-02-25,0.36666666666666664,0.004596889681286283,0.11666666666666668
2017-02-26,0.36666666666666664,0.004596889681286283,0.11666666666666668
2017-02-27,0.36666666666666664,0.004596889681286283,0.11666666666666668
2017-02-28,0.36666666666666664,0.004596889681286283,0.11666666666666668
2017-03-01,0.36666666666666664,0.004596889681286283,0.11666666666666668
2017-03-02,0.4,0.03667734331554837,0.11666666666666668
2017-03-03,0.36666666666666664,-0.027592918276786803,0.15
2017-03-04,0.36666666666666664,-0.027592918276786803,0.15
2017-03-05,0.43333333333333335,-0.06082309186458588,0.18333333333333332
2017-03-06,0.43333333333333335,-0.08908538023630778,0.2
2017-03-07,0.4666666666666667,-0.1193640132745107,0.23333333333333334
2017-03-08,0.43333333333333335,-0.08731723626454671,0.2
2017-03-09,0.5333333333333333,-0.07164279222488404,0.19166666666666668
2017-03-10,0.5333333333333333,-0.07164279222488404,0.19166666666666668
2017-03-11,0.6,-0.03949333926041921,0.19166666666666668
2017-03-12,0.6333333333333333,-0.028834694292810225,0.18055555555555555
2017-03-13,0.6666666666666666,-0.062109891242451136,0.2138888888888889
2017-03-14,0.7,-0.03002943760818905,0.2138888888888889
2017-03-15,0.7,-0.03002943760818905,0.2138888888888889
2017-03-16,0.6666666666666666,-0.061344734496540494,0.2138888888888889
2017-03-17,0.6666666666666666,-0.061344734496540494,0.2138888888888889
2017-03-18,0.8,-0.07822775211599137,0.2388888888888889
2017-03-19,0.8,-0.07822775211599137,0.2388888888888889
2017-03-20,0.8,-0.07822775211599137,0.2388888888888889
2017-03-21,0.7666666666666667,-0.11042020486460791,0.2388888888888889
2017-03-22,0.7666666666666667,-0.11042020486460791,0.2388888888888889
2017-03-23,0.8,-0.1375225759214825,0.27222222222222225
2017-03-24,0.8333333333333334,-0.16739927695857154,0.3055555555555556
2017-03-25,0.8666666666666667,-0.20072446631060706,0.3388888888888889
2017-03-26,0.9666666666666667,-0.2105372531546487,0.3611111111111111
2017-03-27,1.0333333333333334,-0.21560625467035507,0.3777777777777778
2017-03-28,1.0333333333333334,-0.21560625467035507,0.3777777777777778
2017-03-29,1.1,-0.21440107259485458,0.3944444444444445
2017-03-30,1.1,-0.21440107259485458,0.3944444444444445
2017-03-31,1.1333333333333333,-0.1812441829178068,0.3944444444444445
2017-04-01,1.1,-0.2133246365520689,0.3944444444444445
2017-04-02,1.0333333333333334,-0.1821475737624698,0.3611111111111111
2017-04-03,1.0666666666666667,-0.14914760722054374,0.3611111111111111
2017-04-04,1.0333333333333334,-0.08322279188368055,0.3277777777777778
2017-04-05,1.0666666666666667,-0.07582708100477854,0.3277777777777778
2017-04-06,1.0666666666666667,-0.07885876993338267,0.3277777777777778
2017-04-07,1.0666666666666667,-0.07885876993338267,0.3277777777777778
2017-04-08,0.9333333333333333,-0.06135523815949758,0.3027777777777778
2017-04-09,0.9333333333333333,-0.06135523815949758,0.3027777777777778
2017-04-10,0.8666666666666667,-0.0935046911239624,0.3027777777777778
2017-04-11,0.7666666666666667,-0.08243474298053317,0.2805555555555556
2017-04-12,0.7666666666666667,-0.025207612249586318,0.24722222222222226
2017-04-13,0.7666666666666667,-0.09060568345917595,0.2805555555555556
2017-04-14,0.9666666666666667,-0.1025418778260549,0.3027777777777778
2017-04-15,1.0,-0.1252993365128835,0.33611111111111114
2017-04-16,1.0333333333333334,-0.15855675141016642,0.36944444444444446
2017-04-17,0.9,-0.14167373379071554,0.34444444444444444
2017-04-18,0.9,-0.14167373379071554,0.34444444444444444
2017-04-19,0.9,-0.14167373379071554,0.34444444444444444
2017-04-20,0.9,-0.14167373379071554,0.34444444444444444
2017-04-21,0.9,-0.14167373379071554,0.34444444444444444
2017-04-22,0.9333333333333333,-0.14685072004795074,0.34444444444444444
2017-04-23,1.0333333333333334,-0.13351844251155853,0.33611111111111114
2017-04-24,1.2,-0.07848911450968847,0.30833333333333335
2017-04-25,1.4666666666666666,-0.06790043449763097,0.30126262626262623
2017-04-26,1.4,-0.06283143298192458,0.28459595959595957
2017-04-27,1.4333333333333333,-0.0918961280223095,0.3179292929292929
2017-04-28,1.4666666666666666,-0.10235541068544292,0.3234848484848485
2017-04-29,1.5666666666666667,-0.07350108427832826,0.3234848484848485
2017-04-30,1.5333333333333334,-0.10665797395537598,0.3234848484848485
2017-05-01,1.5666666666666667,-0.08912505113115214,0.3234848484848485
2017-05-02,1.6,-0.122436881095472,0.3568181818181818
2017-05-03,1.5666666666666667,-0.15543684763739807,0.3568181818181818
2017-05-04,1.6,-0.15690512064129417,0.3568181818181818
2017-05-05,1.5,-0.13098783032460645,0.3234848484848485
2017-05-06,1.4666666666666666,-0.0976775083577994,0.29015151515151516
2017-05-07,1.4666666666666666,-0.0976775083577994,0.29015151515151516
2017-05-08,1.5,-0.13099694784843557,0.3234848484848485
2017-05-09,1.5,-0.13099694784843557,0.3234848484848485
2017-05-10,1.5,-0.13099694784843557,0.3234848484848485
2017-05-11,1.5,-0.13099694784843557,0.3234848484848485
2017-05-12,1.4666666666666666,-0.15494888162974155,0.3234848484848485
2017-05-13,1.7666666666666666,-0.1412310735023383,0.3168181818181818
2017-05-14,1.7,-0.16252833495236407,0.3279292929292929
2017-05-15,2.566666666666667,-0.16707697165667942,0.3254601571268238
2017-05-16,3.6333333333333333,-0.15189281266680202,0.3173793490460157
2017-05-17,4.2,-0.16548237306800795,0.34090876081072163
2017-05-18,4.466666666666667,-0.18158288948662393,0.3659087608107216
2017-05-19,4.566666666666666,-0.1740348413877419,0.37701987192183267
2017-05-20,5.0,-0.1826200170303423,0.3975326924346533
2017-05-21,5.166666666666667,-0.19295947700590282,0.41753269243465324
2017-05-22,5.366666666666666,-0.18708254520943154,0.4133660257679866
2017-05-23,5.266666666666667,-0.13845766807447263,0.38836602576798657
2017-05-24,5.066666666666666,-0.16016180672430716,0.38281047021243103
2017-05-25,5.2,-0.17288099555658054,0.3898811772831381
2017-05-26,5.8,-0.1762644191101533,0.40654784394980475
2017-05-27,6.2,-0.17001105511570164,0.40141963882159964
2017-05-28,6.366666666666666,-0.16859616709468286,0.40003074993271076
2017-05-29,6.333333333333333,-0.17251312606252753,0.40003074993271076
2017-05-30,6.5,-0.18245458436725062,0.4200307499327108
2017-05-31,6.6,-0.20065015040554127,0.43669741659937744
2017-06-01,6.733333333333333,-0.15198405387717007,0.4100307499327107
2017-06-02,6.833333333333333,-0.14730687607709753,0.42114186104382184
2017-06-03,6.766666666666667,-0.17853324482226557,0.42114186104382184
2017-06-04,7.2,-0.19289427590828248,0.4442187841207449
2017-06-05,7.5,-0.21217864898857142,0.47014471004667086
2017-06-06,7.633333333333334,-0.22873486179129945,0.4951447100466709
2017-06-07,7.733333333333333,-0.19924473214166033,0.4784780433800042
2017-06-08,8.166666666666666,-0.2325287261255404,0.5118113767133375
2017-06-09,8.166666666666666,-0.23252872612554037,0.5118113767133375
2017-06-10,8.3,-0.24920058038312398,0.5368113767133376
2017-06-11,8.466666666666667,-0.2604238226659914,0.5568113767133376
2017-06-12,8.2,-0.27342751747844823,0.5634780433800042
2017-06-13,8.2,-0.2567343883363227,0.5551447100466709
2017-06-14,7.366666666666666,-0.26260229213550923,0.55761384584914
2017-06-15,6.6,-0.25187744572186804,0.5523613205966148
2017-06-16,6.033333333333333,-0.2382878853206621,0.5288319088319089
2017-06-17,5.9,-0.22221942179647947,0.5204985754985755
2017-06-18,5.866666666666666,-0.2339579694792416,0.526054131054131
2017-06-19,5.433333333333334,-0.22537279383664116,0.5055413105413106
2017-06-20,5.3,-0.2480464412403582,0.5188746438746439
2017-06-21,5.566666666666666,-0.2339735094341118,0.5126246438746439
2017-06-22,6.466666666666667,-0.28720095335624546,0.5400055962555963
2017-06-23,6.533333333333333,-0.28682276784561006,0.5566722629222629
2017-06-24,6.066666666666666,-0.30815521550690395,0.567783374033374
2017-06-25,5.566666666666666,-0.31593367694995733,0.5733389295889296
2017-06-26,5.133333333333334,-0.2931223459040241,0.5451338013838014
2017-06-27,5.033333333333333,-0.29377274528097275,0.5443004680504681
2017-06-28,4.966666666666667,-0.3187101127202427,0.5443004680504681
2017-06-29,5.3,-0.32264590715320074,0.5487449124949125
2017-06-30,5.2,-0.3552426616842663,0.5654115791615791
2017-07-01,5.033333333333333,-0.37059692824831764,0.5587449124949125
2017-07-02,5.166666666666667,-0.38920212519735303,0.5714433251933252
2017-07-03,5.233333333333333,-0.41682175827592816,0.6047766585266585
2017-07-04,5.066666666666666,-0.40448927069200363,0.5983664021164021
2017-07-05,4.8,-0.41843464005924985,0.6057738095238094
2017-07-06,4.833333333333333,-0.4103196426127128,0.6007738095238095
2017-07-07,4.8,-0.39702186805279116,0.5952182539682539
2017-07-08,4.366666666666666,-0.3637378740689111,0.5618849206349206
2017-07-09,4.433333333333334,-0.36394595487723275,0.5785515873015873
2017-07-10,4.3,-0.34727410061964914,0.5535515873015873
2017-07-11,4.266666666666667,-0.3507435398678931,0.5585515873015873
2017-07-12,4.366666666666666,-0.32395029598285274,0.545218253968254
2017-07-13,4.4,-0.31723943286944944,0.540218253968254
2017-07-14,4.333333333333333,-0.28406543367911896,0.5068849206349206
2017-07-15,4.166666666666667,-0.27021194173703117,0.500218253968254
2017-07-16,4.2,-0.24400774512499096,0.500218253968254
2017-07-17,4.366666666666666,-0.26341484687315725,0.5094775132275132
2017-07-18,4.6,-0.2638922512688965,0.5113293650793651
2017-07-19,4.733333333333333,-0.29597174278485083,0.5446626984126984
2017-07-20,4.833333333333333,-0.2670829370775551,0.5279960317460318
2017-07-21,4.566666666666666,-0.24877762398707173,0.5175793650793651
2017-07-22,3.6333333333333333,-0.2276306336992001,0.49019841269841274
2017-07-23,3.8,-0.2518065623032353,0.5021031746031747
2017-07-24,3.8333333333333335,-0.21905353979143516,0.48543650793650794
2017-07-25,3.7666666666666666,-0.2411865073694754,0.49654761904761907
2017-07-26,3.7666666666666666,-0.2411865073694754,0.49654761904761907
2017-07-27,3.6,-0.23269689542591257,0.47654761904761905
2017-07-28,3.6,-0.23269689542591257,0.47654761904761905
2017-07-29,3.2666666666666666,-0.22984800718764148,0.4721031746031746
2017-07-30,3.2333333333333334,-0.19658860944250903,0.43876984126984125
2017-07-31,3.2666666666666666,-0.22914788904328823,0.4721031746031746
2017-08-01,3.2,-0.2229428631887234,0.4682936507936509
2017-08-02,3.6333333333333333,-0.19925961635100145,0.45273809523809533
2017-08-03,3.533333333333333,-0.21530906743394634,0.4627380952380953
2017-08-04,3.7,-0.19553557819711467,0.4516269841269842
2017-08-05,3.8333333333333335,-0.20742500119660265,0.45755291005291004
2017-08-06,3.7666666666666666,-0.19195609847625725,0.446441798941799
2017-08-07,3.8,-0.22512555479924512,0.4797751322751323
2017-08-08,3.8333333333333335,-0.25646596875376804,0.49644179894179896
2017-08-09,3.933333333333333,-0.2851784718691041,0.5297751322751323
2017-08-10,3.933333333333333,-0.28855311946657597,0.5297751322751323
2017-08-11,3.8,-0.31310321407106817,0.5431084656084657
2017-08-12,3.8333333333333335,-0.3164912523486942,0.5453306878306878
2017-08-13,4.066666666666666,-0.31288288138609716,0.5596164021164022
2017-08-14,3.9,-0.31938796383442075,0.5462830687830689
2017-08-15,3.8666666666666667,-0.34559216044646096,0.5462830687830689
2017-08-16,3.7,-0.31575588846727026,0.5286904761904762
2017-08-17,3.533333333333333,-0.31299365574641835,0.5268386243386244
2017-08-18,3.4,-0.280914164230464,0.493505291005291
2017-08-19,3.3666666666666667,-0.287153147305288,0.4990608465608466
2017-08-20,3.2333333333333334,-0.30775709439837745,0.5115608465608467
2017-08-21,3.3,-0.3072165329210342,0.5282275132275133
2017-08-22,3.2666666666666666,-0.3049081457891162,0.5274338624338625
2017-08-23,3.433333333333333,-0.31875860453598087,0.5345767195767196
2017-08-24,3.7333333333333334,-0.3045785166914501,0.5279100529100529
2017-08-25,3.9,-0.3261124835506318,0.5545767195767196
2017-08-26,4.0,-0.33972788778562396,0.5767989417989418
2017-08-27,4.2,-0.342071633811981,0.5934656084656085
2017-08-28,4.2,-0.35117760228732275,0.6001322751322752
2017-08-29,4.2,-0.35117760228732275,0.6001322751322751
2017-08-30,4.333333333333333,-0.3395924739799802,0.5934656084656085
2017-08-31,4.366666666666666,-0.3099267012637759,0.579021164021164
2017-09-01,3.8666666666666667,-0.30599031502292273,0.5612433862433862
2017-09-02,3.7333333333333334,-0.32115278774783723,0.567910052910053
2017-09-03,3.533333333333333,-0.3076965345371337,0.5456878306878307
2017-09-04,3.3,-0.31922550268589506,0.5530952380952381
2017-09-05,3.2666666666666666,-0.34416287012516505,0.5530952380952381
2017-09-06,3.3333333333333335,-0.34406345487587037,0.5530952380952381
2017-09-07,3.2666666666666666,-0.34573702349549246,0.5530952380952381
2017-09-08,3.7,-0.34180224869932446,0.5489285714285714
2017-09-09,3.6333333333333333,-0.35683744285787855,0.5572619047619047
2017-09-10,3.6333333333333333,-0.34314877325580234,0.5572619047619047
2017-09-11,3.533333333333333,-0.3220243523612855,0.5461507936507937
2017-09-12,3.3,-0.32563272332388254,0.5318650793650794
2017-09-13,3.6333333333333333,-0.33842524583377537,0.5551984126984127
2017-09-14,3.8333333333333335,-0.3599429375122464,0.5829761904761904
2017-09-15,3.8333333333333335,-0.3723313248346722,0.5913095238095238
2017-09-16,3.7666666666666666,-0.374933699885058,0.5913095238095238
2017-09-17,3.933333333333333,-0.4069517208328322,0.6246428571428572
2017-09-18,4.1,-0.41840417218113696,0.6315873015873016
2017-09-19,4.066666666666666,-0.4145216234714265,0.6288095238095238
2017-09-20,4.0,-0.4150621849487698,0.6121428571428571
2017-09-21,3.8,-0.39357282898728807,0.5843650793650794
2017-09-22,3.7,-0.3796272779835595,0.5772222222222222
2017-09-23,3.533333333333333,-0.3937748602363798,0.5838888888888889
2017-09-24,3.5,-0.374881043864621,0.573888888888889
